movie_id,title,tags
24961,The Wiz,"thanksgiv dinner bring host famili togeth harlem apartment, 24-year-old schoolteach name dorothi gale (diana ross) live aunt em (theresa merritt) uncl henri (stanley greene). extrem introverted, has, aunt em teas her, ""never south 125th street"", refus move life. adventur famili fantasi music melancholi littl dog base stage music base film wizard diana ross michael jackson nipsey russel sidney lumet"
20697,Ready to Rumble,two slacker wrestl fan devast oust favorit charact unscrupul promoter. action comedi drama wrestl sport david arquett scott caan oliv platt brian robbin
20761,Play It to the Bone,"two age fighter la, friends, get call vega promot undercard fighter mike tyson bout night suddenli unavailable. want box other. agre long winner get shot middleweight title. enlist grace, cesar' current vinnie' ex girlfriend, drive vegas. comedi drama sport antonio bandera woodi harrelson lolita davidovich ron shelton"
70868,I Don't Know How She Does It,"comedi center life kate reddy, financ execut breadwinn husband two kids. romanc comedi pregnanc famili vacat widow work mum in-law sarah jessica parker pierc brosnan sarah shahi dougla mcgrath"
43593,Piranha 3D,"year popul sleepi lake victoria, arizona explod 5,000 50,000 resid annual spring break celebration. then, earthquak open underwat chasm, releas enorm swarm ancient piranha dormant thousand years, tast human flesh. year, there' someth worri usual hangov complaint locals, new type terror cut loos lake victoria. comedi horror yacht movi movi scuba dive piranha spring break man eaten monster 3d elisabeth shue adam scott jerri o'connel alexandr aja"
6478,Beyond the Sea,"base life career legendari entertainer, bobbi darin, biopic move back forth childhood adulthood, tell tale remark life. kevin spacey sing beyond sea, recreat bobbi darin' vocal style uncanni accuracy. drama music music perfectionist rowboat courtship kevin spacey kate bosworth john goodman kevin spacey"
40688,Meet the Deedles,two surfer end yellowston park ranger stop former ranger revenge. anim comedi famili paul walker john ashton denni hopper steve boyum
26672,The Thief and the Cobbler,"written among limitless constel celesti heavens, depth emerald seas, upon everi grain sand vast deserts, world see outward visibl dream, inward invis realiti ... upon time golden city. center golden city, atop tallest minaret, three golden balls. ancient prophesi three golden ball ever taken away, harmoni would yield discord, citi would fall destruct death. but... mystic also foretold citi might save simplest soul smallest simplest things. citi dwelt lowli shoemaker, known tack cobbler. also city... exist thief, shall ... nameless. adventur fantasi anim scienc fiction famili propheci witch princess battl desert troubl product unfinish film vincent price anthoni quayl sean conneri richard william"
45881,The Bridge of San Luis Rey,"bridg san lui rey american author thornton wilder' second novel, first publish 1927 worldwid acclaim. tell stori sever interrel peopl die collaps inca rope-fib suspens bridg peru, event lead bridge.[ friar wit tragic accid goe inquir live victims, seek sort cosmic answer question die. novel pulitz prize 1928. romanc drama base novel bridg peru period drama 18th centuri woman director collaps gabriel byrn f. murray abraham kathi bate mari mcguckian"
41283,Faster,"driver (dwayn johnson) spent last 10 year prison plan reveng murder brother. driver free carri deadli plan two men stand way- billi bob thornton play veteran cop oliv jackson-cohen, crazi hitman. two close trail, driver race carri mission mysteri surround brother murder deepens. crime drama action thriller dwayn johnson billi bob thornton maggi grace georg tillman, jr."
4935,Howl's Moving Castle,"sophie, shi young woman, curs old bodi spite witch, chanc break spell lie self-indulg yet insecur young wizard companion legged, walk home. fantasi anim adventur fli witch rain castl scarecrow bodi exchang hatter bakeri demon anim takuya kimura akihiro miwa tatsuya gashûin hayao miyazaki"
19908,Zombieland,"columbu made habit run scare him. tallahasse fears. did, kick ever-liv ass. world overrun zombies, two perfectli evolv survivors. now, stare terrifi prospect all: other. comedi horror washington d.c. sister sister relationship post-apocalypt road trip blood splatter parodi surviv zombi violenc surviv horror amus park twinki bodi count zombif dispos dead bodi bitten arm loner aftercreditssting zombi apocalyps fear clown jess eisenberg woodi harrelson emma stone ruben fleischer"
10663,The Waterboy,bobbi boucher water boy struggl colleg footbal team. coach discov boucher' hidden rage make tackl machin whose bone-crush power might vault team playoffs. comedi sport social outcast ridicul lawn mower desert husband low self esteem black white color adam sandler kathi bate fairuza balk frank coraci
1891,The Empire Strikes Back,"epic saga continu luke skywalker, hope defeat evil galact empire, learn way jedi age master yoda. darth vader determin ever captur luke. meanwhile, rebel leader princess leia, cocki han solo, chewbacca, droid c-3po r2-d2 thrown variou stage capture, betray despair. adventur action scienc fiction rebel android asteroid space battl snow storm space coloni spaceship lightsab jedi good vs evil rebellion forc space opera stormtroop wooki jedi master jedi train droid mark hamil harrison ford carri fisher irvin kershner"
9737,Bad Boys,"marcu burnett hen-peck famili man. mike lowri foot-loos fanci free ladies' man. miami policemen, 72 hour reclaim consign drug stolen station' nose. complic matters, order get assist sole wit murder, pretend other. action comedi crime thriller miami detect handcuff airport mexican standoff strip club wit protect car crash intern affair gunfight explos brutal foot chase car chase drug lord hangar loos cannon bust refer skittl black cop badg action hero corrupt cop smith martin lawrenc téa leoni michael bay"
37137,The Naked Gun 2½: The Smell of Fear,"bumbl cop frank drebin foil big boy energi industry, intend suppress technolog put business. comedi crime washington d.c. usa presid spoof white hous lesli nielsen priscilla presley georg kennedi david zucker"
9532,Final Destination,"teenag terrifi vision friend die plane crash, prevent accid death hunt down, one one. horror omen airplan accid corps death near-death experi devon sawa ali larter kerr smith jame wong"
10316,The Ides of March,dirti trick stand soil ambiti young press spokesman' ideal cutthroat presidenti campaign 'victory' relative. drama ohio polit dirti trick presidenti campaign endors campaign speech presidenti debat ryan gosl georg clooney philip seymour hoffman georg clooney
2787,Pitch Black,"ship crash-land remot planet, maroon passeng soon learn escap convict riddick thing fear. deadli creatur lurk shadows, wait attack dark, planet rapidli plung utter black total eclipse. bodi count rising, doom survivor forc turn riddick eeri eye guid dark safety. time run out, there' one rule: stay light. thriller scienc fiction action dark dystopia comet alien life-form surviv eclips flask corp vin diesel radha mitchel cole hauser david twohi"
12658,Someone Like You...,"jane goodal everyth go her. produc popular daytim talk show, hot romanc show' dash execut produc ray. relationship goe terribl awry, jane begin extens studi male animal, includ woman roommat eddie. jane put studi romant misadventur use pseudonym sex columnist -- becom sensation. comedi romanc femin cohabit tv show man-woman relat man two women ashley judd greg kinnear hugh jackman toni goldwyn"
152601,Her,"distant future, theodore, lone writer purchas newli develop oper system design meet user' everi needs. theordore' surprise, romant relationship develop oper system. unconvent love stori blend scienc fiction romanc sweet tale explor natur love way technolog isol connect us all. romanc scienc fiction drama artifici intellig comput love loneli transhuman heartbreak near futur singular bittersweet joaquin phoenix scarlett johansson rooney mara spike jonz"
